"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"08.12.2006","2.849,44","2.849,44","2.849,44","2.849,44","-","0,81%"
"07.12.2006","2.826,43","2.826,43","2.826,43","2.826,43","-","-0,92%"
"06.12.2006","2.852,66","2.852,66","2.852,66","2.852,66","-","0,64%"
"05.12.2006","2.834,55","2.834,55","2.834,55","2.834,55","-","0,06%"
"04.12.2006","2.832,74","2.832,74","2.832,74","2.832,74","-","2,91%"
"01.12.2006","2.752,74","2.752,74","2.752,74","2.752,74","-","-0,79%"
"30.11.2006","2.774,63","2.774,63","2.774,63","2.774,63","-","0,33%"
"29.11.2006","2.765,52","2.765,52","2.765,52","2.765,52","-","1,66%"
"28.11.2006","2.720,28","2.720,28","2.720,28","2.720,28","-","0,28%"
"27.11.2006","2.712,66","2.712,66","2.712,66","2.712,66","-","-1,95%"
"24.11.2006","2.766,69","2.766,69","2.766,69","2.766,69","-","-1,72%"
"23.11.2006","2.815,20","2.815,20","2.815,20","2.815,20","-","0,06%"
"22.11.2006","2.813,48","2.813,48","2.813,48","2.813,48","-","2,06%"
"21.11.2006","2.756,59","2.756,59","2.756,59","2.756,59","-","0,71%"
"17.11.2006","2.737,27","2.737,27","2.737,27","2.737,27","-","0,34%"
"16.11.2006","2.728,11","2.728,11","2.728,11","2.728,11","-","0,58%"
"14.11.2006","2.712,42","2.712,42","2.712,42","2.712,42","-","2,06%"
"13.11.2006","2.657,67","2.657,67","2.657,67","2.657,67","-","1,28%"
"10.11.2006","2.624,05","2.624,05","2.624,05","2.624,05","-","-0,10%"
"09.11.2006","2.626,73","2.626,73","2.626,73","2.626,73","-","-2,84%"
"08.11.2006","2.703,43","2.703,43","2.703,43","2.703,43","-","0,82%"
"07.11.2006","2.681,37","2.681,37","2.681,37","2.681,37","-","-0,26%"
"06.11.2006","2.688,44","2.688,44","2.688,44","2.688,44","-","2,09%"
"03.11.2006","2.633,40","2.633,40","2.633,40","2.633,40","-","0,58%"
"01.11.2006","2.618,13","2.618,13","2.618,13","2.618,13","-","0,65%"
"31.10.2006","2.601,24","2.601,24","2.601,24","2.601,24","-","-0,36%"
"30.10.2006","2.610,74","2.610,74","2.610,74","2.610,74","-","-0,96%"
"27.10.2006","2.636,12","2.636,12","2.636,12","2.636,12","-","-0,91%"
"26.10.2006","2.660,30","2.660,30","2.660,30","2.660,30","-","-0,38%"
"25.10.2006","2.670,33","2.670,33","2.670,33","2.670,33","-","0,28%"
"24.10.2006","2.662,92","2.662,92","2.662,92","2.662,92","-","0,33%"
"23.10.2006","2.654,03","2.654,03","2.654,03","2.654,03","-","2,20%"
"20.10.2006","2.596,93","2.596,93","2.596,93","2.596,93","-","-1,06%"
"19.10.2006","2.624,65","2.624,65","2.624,65","2.624,65","-","0,36%"
"18.10.2006","2.615,34","2.615,34","2.615,34","2.615,34","-","0,85%"
"17.10.2006","2.593,42","2.593,42","2.593,42","2.593,42","-","-0,94%"
"16.10.2006","2.618,13","2.618,13","2.618,13","2.618,13","-","-0,10%"
"13.10.2006","2.620,76","2.620,76","2.620,76","2.620,76","-","1,39%"
"11.10.2006","2.584,83","2.584,83","2.584,83","2.584,83","-","-1,20%"
"10.10.2006","2.616,18","2.616,18","2.616,18","2.616,18","-","0,41%"
"09.10.2006","2.605,42","2.605,42","2.605,42","2.605,42","-","1,17%"
"06.10.2006","2.575,20","2.575,20","2.575,20","2.575,20","-","0,02%"
"05.10.2006","2.574,70","2.574,70","2.574,70","2.574,70","-","1,85%"
"04.10.2006","2.527,94","2.527,94","2.527,94","2.527,94","-","4,36%"
"03.10.2006","2.422,27","2.422,27","2.422,27","2.422,27","-","-1,03%"
"02.10.2006","2.447,59","2.447,59","2.447,59","2.447,59","-","1,81%"
"29.09.2006","2.404,05","2.404,05","2.404,05","2.404,05","-","-0,53%"
"28.09.2006","2.416,93","2.416,93","2.416,93","2.416,93","-","1,19%"
"27.09.2006","2.388,62","2.388,62","2.388,62","2.388,62","-","0,19%"
"26.09.2006","2.384,13","2.384,13","2.384,13","2.384,13","-","1,32%"
"25.09.2006","2.353,12","2.353,12","2.353,12","2.353,12","-","1,40%"
"22.09.2006","2.320,58","2.320,58","2.320,58","2.320,58","-","-0,33%"
"21.09.2006","2.328,22","2.328,22","2.328,22","2.328,22","-","-2,83%"
"20.09.2006","2.396,11","2.396,11","2.396,11","2.396,11","-","-0,79%"
"19.09.2006","2.415,26","2.415,26","2.415,26","2.415,26","-","-1,58%"
"18.09.2006","2.453,97","2.453,97","2.453,97","2.453,97","-","0,18%"
"15.09.2006","2.449,61","2.449,61","2.449,61","2.449,61","-","0,52%"
"14.09.2006","2.436,92","2.436,92","2.436,92","2.436,92","-","-1,01%"
"13.09.2006","2.461,90","2.461,90","2.461,90","2.461,90","-","1,18%"
"12.09.2006","2.433,14","2.433,14","2.433,14","2.433,14","-","3,04%"
"11.09.2006","2.361,40","2.361,40","2.361,40","2.361,40","-","-1,29%"
"08.09.2006","2.392,20","2.392,20","2.392,20","2.392,20","-","0,20%"
"06.09.2006","2.387,51","2.387,51","2.387,51","2.387,51","-","-1,74%"
"05.09.2006","2.429,68","2.429,68","2.429,68","2.429,68","-","-1,76%"
"04.09.2006","2.473,22","2.473,22","2.473,22","2.473,22","-","0,70%"
"01.09.2006","2.456,03","2.456,03","2.456,03","2.456,03","-","3,67%"
"31.08.2006","2.369,02","2.369,02","2.369,02","2.369,02","-","-0,03%"
"30.08.2006","2.369,64","2.369,64","2.369,64","2.369,64","-","0,52%"
"29.08.2006","2.357,39","2.357,39","2.357,39","2.357,39","-","0,04%"
"28.08.2006","2.356,41","2.356,41","2.356,41","2.356,41","-","2,93%"
"25.08.2006","2.289,29","2.289,29","2.289,29","2.289,29","-","-1,28%"
"24.08.2006","2.318,92","2.318,92","2.318,92","2.318,92","-","0,29%"
"23.08.2006","2.312,16","2.312,16","2.312,16","2.312,16","-","-2,74%"
"22.08.2006","2.377,25","2.377,25","2.377,25","2.377,25","-","-0,26%"
"21.08.2006","2.383,41","2.383,41","2.383,41","2.383,41","-","-1,59%"
"18.08.2006","2.421,88","2.421,88","2.421,88","2.421,88","-","-0,77%"
"17.08.2006","2.440,78","2.440,78","2.440,78","2.440,78","-","0,61%"
"16.08.2006","2.425,88","2.425,88","2.425,88","2.425,88","-","0,29%"
"15.08.2006","2.418,94","2.418,94","2.418,94","2.418,94","-","3,66%"
"14.08.2006","2.333,64","2.333,64","2.333,64","2.333,64","-","-1,89%"
"11.08.2006","2.378,62","2.378,62","2.378,62","2.378,62","-","-0,46%"
"10.08.2006","2.389,55","2.389,55","2.389,55","2.389,55","-","1,34%"
"09.08.2006","2.358,06","2.358,06","2.358,06","2.358,06","-","-0,47%"
"08.08.2006","2.369,10","2.369,10","2.369,10","2.369,10","-","-0,48%"
"07.08.2006","2.380,41","2.380,41","2.380,41","2.380,41","-","-0,57%"
"04.08.2006","2.394,10","2.394,10","2.394,10","2.394,10","-","2,33%"
"03.08.2006","2.339,63","2.339,63","2.339,63","2.339,63","-","-0,38%"
"02.08.2006","2.348,67","2.348,67","2.348,67","2.348,67","-","0,73%"
"01.08.2006","2.331,55","2.331,55","2.331,55","2.331,55","-","-1,97%"
"31.07.2006","2.378,39","2.378,39","2.378,39","2.378,39","-","-0,01%"
"28.07.2006","2.378,58","2.378,58","2.378,58","2.378,58","-","1,40%"
"27.07.2006","2.345,81","2.345,81","2.345,81","2.345,81","-","-0,05%"
"26.07.2006","2.347,03","2.347,03","2.347,03","2.347,03","-","-0,18%"
"25.07.2006","2.351,18","2.351,18","2.351,18","2.351,18","-","1,38%"
"24.07.2006","2.319,23","2.319,23","2.319,23","2.319,23","-","3,27%"
"21.07.2006","2.245,86","2.245,86","2.245,86","2.245,86","-","0,35%"
"20.07.2006","2.238,05","2.238,05","2.238,05","2.238,05","-","-1,39%"
"19.07.2006","2.269,54","2.269,54","2.269,54","2.269,54","-","6,98%"
"18.07.2006","2.121,43","2.121,43","2.121,43","2.121,43","-","-0,16%"
"17.07.2006","2.124,88","2.124,88","2.124,88","2.124,88","-","-1,77%"
"14.07.2006","2.163,19","2.163,19","2.163,19","2.163,19","-","-0,79%"
"13.07.2006","2.180,37","2.180,37","2.180,37","2.180,37","-","-2,33%"
"12.07.2006","2.232,36","2.232,36","2.232,36","2.232,36","-","-1,44%"
"11.07.2006","2.265,02","2.265,02","2.265,02","2.265,02","-","0,94%"
"10.07.2006","2.244,01","2.244,01","2.244,01","2.244,01","-","-0,73%"
"07.07.2006","2.260,48","2.260,48","2.260,48","2.260,48","-","-1,46%"
"06.07.2006","2.293,96","2.293,96","2.293,96","2.293,96","-","0,75%"
"05.07.2006","2.276,81","2.276,81","2.276,81","2.276,81","-","-3,34%"
"04.07.2006","2.355,45","2.355,45","2.355,45","2.355,45","-","-0,21%"
"03.07.2006","2.360,34","2.360,34","2.360,34","2.360,34","-","3,93%"
"30.06.2006","2.270,98","2.270,98","2.270,98","2.270,98","-","0,92%"
"29.06.2006","2.250,24","2.250,24","2.250,24","2.250,24","-","6,58%"
"28.06.2006","2.111,37","2.111,37","2.111,37","2.111,37","-","0,51%"
"27.06.2006","2.100,64","2.100,64","2.100,64","2.100,64","-","-2,07%"
"26.06.2006","2.144,99","2.144,99","2.144,99","2.144,99","-","-0,38%"
"23.06.2006","2.153,12","2.153,12","2.153,12","2.153,12","-","0,73%"
"22.06.2006","2.137,51","2.137,51","2.137,51","2.137,51","-","-1,70%"
"21.06.2006","2.174,38","2.174,38","2.174,38","2.174,38","-","2,22%"
"20.06.2006","2.127,09","2.127,09","2.127,09","2.127,09","-","0,51%"
"19.06.2006","2.116,36","2.116,36","2.116,36","2.116,36","-","-0,90%"
"16.06.2006","2.135,55","2.135,55","2.135,55","2.135,55","-","5,15%"
"14.06.2006","2.030,87","2.030,87","2.030,87","2.030,87","-","0,60%"
"13.06.2006","2.018,67","2.018,67","2.018,67","2.018,67","-","-3,14%"
"12.06.2006","2.084,18","2.084,18","2.084,18","2.084,18","-","-4,24%"
"09.06.2006","2.176,57","2.176,57","2.176,57","2.176,57","-","0,94%"
"08.06.2006","2.156,25","2.156,25","2.156,25","2.156,25","-","-1,38%"
"07.06.2006","2.186,35","2.186,35","2.186,35","2.186,35","-","-4,51%"
"06.06.2006","2.289,54","2.289,54","2.289,54","2.289,54","-","-2,26%"
"05.06.2006","2.342,42","2.342,42","2.342,42","2.342,42","-","-2,21%"
"02.06.2006","2.395,34","2.395,34","2.395,34","2.395,34","-","-0,39%"
"01.06.2006","2.404,73","2.404,73","2.404,73","2.404,73","-","4,47%"
"31.05.2006","2.301,80","2.301,80","2.301,80","2.301,80","-","-0,66%"
"30.05.2006","2.317,13","2.317,13","2.317,13","2.317,13","-","-4,85%"
"29.05.2006","2.435,33","2.435,33","2.435,33","2.435,33","-","-1,08%"
"26.05.2006","2.461,83","2.461,83","2.461,83","2.461,83","-","2,66%"
"25.05.2006","2.398,01","2.398,01","2.398,01","2.398,01","-","5,27%"
"24.05.2006","2.278,06","2.278,06","2.278,06","2.278,06","-","-2,74%"
"23.05.2006","2.342,19","2.342,19","2.342,19","2.342,19","-","-0,91%"
"22.05.2006","2.363,80","2.363,80","2.363,80","2.363,80","-","-3,87%"
"19.05.2006","2.458,88","2.458,88","2.458,88","2.458,88","-","-1,20%"
"18.05.2006","2.488,66","2.488,66","2.488,66","2.488,66","-","-1,84%"
"17.05.2006","2.535,19","2.535,19","2.535,19","2.535,19","-","-2,22%"
"16.05.2006","2.592,65","2.592,65","2.592,65","2.592,65","-","0,77%"
"15.05.2006","2.572,95","2.572,95","2.572,95","2.572,95","-","-3,13%"
"12.05.2006","2.655,98","2.655,98","2.655,98","2.655,98","-","-0,49%"
"11.05.2006","2.668,95","2.668,95","2.668,95","2.668,95","-","-1,79%"
"10.05.2006","2.717,65","2.717,65","2.717,65","2.717,65","-","-0,98%"
"09.05.2006","2.744,68","2.744,68","2.744,68","2.744,68","-","0,43%"
"08.05.2006","2.732,87","2.732,87","2.732,87","2.732,87","-","1,85%"
"05.05.2006","2.683,25","2.683,25","2.683,25","2.683,25","-","1,47%"
"04.05.2006","2.644,43","2.644,43","2.644,43","2.644,43","-","1,25%"
"03.05.2006","2.611,81","2.611,81","2.611,81","2.611,81","-","0,36%"
"02.05.2006","2.602,47","2.602,47","2.602,47","2.602,47","-","2,60%"
"28.04.2006","2.536,58","2.536,58","2.536,58","2.536,58","-","0,72%"
"27.04.2006","2.518,35","2.518,35","2.518,35","2.518,35","-","-0,99%"
"26.04.2006","2.543,41","2.543,41","2.543,41","2.543,41","-","1,77%"
"25.04.2006","2.499,14","2.499,14","2.499,14","2.499,14","-","0,27%"
"24.04.2006","2.492,33","2.492,33","2.492,33","2.492,33","-","-0,96%"
"20.04.2006","2.516,59","2.516,59","2.516,59","2.516,59","-","1,45%"
"19.04.2006","2.480,71","2.480,71","2.480,71","2.480,71","-","2,30%"
"18.04.2006","2.424,90","2.424,90","2.424,90","2.424,90","-","2,76%"
"17.04.2006","2.359,69","2.359,69","2.359,69","2.359,69","-","0,20%"
"13.04.2006","2.354,95","2.354,95","2.354,95","2.354,95","-","-1,16%"
"12.04.2006","2.382,52","2.382,52","2.382,52","2.382,52","-","-0,17%"
"11.04.2006","2.386,63","2.386,63","2.386,63","2.386,63","-","-1,96%"
"10.04.2006","2.434,31","2.434,31","2.434,31","2.434,31","-","-2,46%"
"07.04.2006","2.495,76","2.495,76","2.495,76","2.495,76","-","-0,61%"
"06.04.2006","2.511,14","2.511,14","2.511,14","2.511,14","-","0,25%"
"05.04.2006","2.504,77","2.504,77","2.504,77","2.504,77","-","-0,35%"
"04.04.2006","2.513,50","2.513,50","2.513,50","2.513,50","-","0,89%"
"03.04.2006","2.491,23","2.491,23","2.491,23","2.491,23","-","2,87%"
"31.03.2006","2.421,83","2.421,83","2.421,83","2.421,83","-","0,55%"
"30.03.2006","2.408,60","2.408,60","2.408,60","2.408,60","-","-0,52%"
"29.03.2006","2.421,22","2.421,22","2.421,22","2.421,22","-","1,11%"
"28.03.2006","2.394,63","2.394,63","2.394,63","2.394,63","-","-4,06%"
"27.03.2006","2.496,00","2.496,00","2.496,00","2.496,00","-","-1,84%"
"24.03.2006","2.542,76","2.542,76","2.542,76","2.542,76","-","-0,09%"
"23.03.2006","2.545,09","2.545,09","2.545,09","2.545,09","-","-2,21%"
"22.03.2006","2.602,56","2.602,56","2.602,56","2.602,56","-","2,65%"
"21.03.2006","2.535,27","2.535,27","2.535,27","2.535,27","-","-3,15%"
"20.03.2006","2.617,77","2.617,77","2.617,77","2.617,77","-","0,04%"
"17.03.2006","2.616,74","2.616,74","2.616,74","2.616,74","-","0,45%"
"16.03.2006","2.604,97","2.604,97","2.604,97","2.604,97","-","1,22%"
"15.03.2006","2.573,57","2.573,57","2.573,57","2.573,57","-","1,24%"
"14.03.2006","2.542,12","2.542,12","2.542,12","2.542,12","-","1,82%"
"13.03.2006","2.496,60","2.496,60","2.496,60","2.496,60","-","1,30%"
"10.03.2006","2.464,51","2.464,51","2.464,51","2.464,51","-","2,92%"
"09.03.2006","2.394,65","2.394,65","2.394,65","2.394,65","-","-3,12%"
"08.03.2006","2.471,78","2.471,78","2.471,78","2.471,78","-","-0,65%"
"07.03.2006","2.488,01","2.488,01","2.488,01","2.488,01","-","-2,41%"
"06.03.2006","2.549,42","2.549,42","2.549,42","2.549,42","-","-2,20%"
"03.03.2006","2.606,68","2.606,68","2.606,68","2.606,68","-","0,23%"
"02.03.2006","2.600,79","2.600,79","2.600,79","2.600,79","-","-0,49%"
"01.03.2006","2.613,55","2.613,55","2.613,55","2.613,55","-","2,45%"
"24.02.2006","2.550,99","2.550,99","2.550,99","2.550,99","-","0,86%"
"23.02.2006","2.529,13","2.529,13","2.529,13","2.529,13","-","-0,66%"
"22.02.2006","2.545,98","2.545,98","2.545,98","2.545,98","-","-1,11%"
"21.02.2006","2.574,68","2.574,68","2.574,68","2.574,68","-","-1,09%"
"20.02.2006","2.602,97","2.602,97","2.602,97","2.602,97","-","0,15%"
"17.02.2006","2.599,08","2.599,08","2.599,08","2.599,08","-","-0,76%"
"16.02.2006","2.618,97","2.618,97","2.618,97","2.618,97","-","3,91%"
"15.02.2006","2.520,37","2.520,37","2.520,37","2.520,37","-","0,92%"
"14.02.2006","2.497,41","2.497,41","2.497,41","2.497,41","-","0,72%"
"13.02.2006","2.479,61","2.479,61","2.479,61","2.479,61","-","-1,52%"
"10.02.2006","2.517,98","2.517,98","2.517,98","2.517,98","-","1,98%"
"09.02.2006","2.469,19","2.469,19","2.469,19","2.469,19","-","2,34%"
"08.02.2006","2.412,74","2.412,74","2.412,74","2.412,74","-","-0,12%"
"07.02.2006","2.415,62","2.415,62","2.415,62","2.415,62","-","-2,92%"
"06.02.2006","2.488,21","2.488,21","2.488,21","2.488,21","-","0,74%"
"03.02.2006","2.469,99","2.469,99","2.469,99","2.469,99","-","-1,75%"
"02.02.2006","2.513,95","2.513,95","2.513,95","2.513,95","-","-1,61%"
"01.02.2006","2.555,07","2.555,07","2.555,07","2.555,07","-","2,07%"
"31.01.2006","2.503,29","2.503,29","2.503,29","2.503,29","-","1,14%"
"30.01.2006","2.475,16","2.475,16","2.475,16","2.475,16","-","1,58%"
"27.01.2006","2.436,67","2.436,67","2.436,67","2.436,67","-","-1,20%"
"26.01.2006","2.466,23","2.466,23","2.466,23","2.466,23","-","2,19%"
"24.01.2006","2.413,40","2.413,40","2.413,40","2.413,40","-","2,76%"
"23.01.2006","2.348,61","2.348,61","2.348,61","2.348,61","-","-0,46%"
"20.01.2006","2.359,49","2.359,49","2.359,49","2.359,49","-","-0,85%"
"19.01.2006","2.379,62","2.379,62","2.379,62","2.379,62","-","5,12%"
"18.01.2006","2.263,79","2.263,79","2.263,79","2.263,79","-","-0,60%"
"17.01.2006","2.277,39","2.277,39","2.277,39","2.277,39","-","-1,26%"
"16.01.2006","2.306,54","2.306,54","2.306,54","2.306,54","-","2,13%"
"13.01.2006","2.258,47","2.258,47","2.258,47","2.258,47","-","0,99%"
"12.01.2006","2.236,30","2.236,30","2.236,30","2.236,30","-","-0,12%"
"11.01.2006","2.238,90","2.238,90","2.238,90","2.238,90","-","1,81%"
"10.01.2006","2.199,01","2.199,01","2.199,01","2.199,01","-","-1,45%"
"09.01.2006","2.231,36","2.231,36","2.231,36","2.231,36","-","0,44%"
"06.01.2006","2.221,66","2.221,66","2.221,66","2.221,66","-","2,69%"
"05.01.2006","2.163,47","2.163,47","2.163,47","2.163,47","-","-0,36%"
"04.01.2006","2.171,33","2.171,33","2.171,33","2.171,33","-","4,19%"
"03.01.2006","2.084,08","2.084,08","2.084,08","2.084,08","-","3,56%"
"02.01.2006","2.012,37","2.012,37","2.012,37","2.012,37","-","0,27%"
"29.12.2005","2.006,89","2.006,89","2.006,89","2.006,89","-","-0,38%"
"28.12.2005","2.014,64","2.014,64","2.014,64","2.014,64","-","-1,08%"
"27.12.2005","2.036,56","2.036,56","2.036,56","2.036,56","-","1,20%"
"26.12.2005","2.012,47","2.012,47","2.012,47","2.012,47","-","-1,21%"
"23.12.2005","2.037,17","2.037,17","2.037,17","2.037,17","-","-0,55%"
"22.12.2005","2.048,40","2.048,40","2.048,40","2.048,40","-","1,20%"
"21.12.2005","2.024,16","2.024,16","2.024,16","2.024,16","-","2,68%"
"20.12.2005","1.971,37","1.971,37","1.971,37","1.971,37","-","0,04%"
"19.12.2005","1.970,54","1.970,54","1.970,54","1.970,54","-","-1,59%"
"16.12.2005","2.002,47","2.002,47","2.002,47","2.002,47","-","0,62%"
"15.12.2005","1.990,05","1.990,05","1.990,05","1.990,05","-","-0,03%"
"14.12.2005","1.990,73","1.990,73","1.990,73","1.990,73","-","-0,17%"
"13.12.2005","1.994,19","1.994,19","1.994,19","1.994,19","-","0,36%"
"12.12.2005","1.986,97","1.986,97","1.986,97","1.986,97","-","0,81%"
"09.12.2005","1.970,91","1.970,91","1.970,91","1.970,91","-","-0,22%"
"08.12.2005","1.975,32","1.975,32","1.975,32","1.975,32","-","-3,69%"
"07.12.2005","2.051,05","2.051,05","2.051,05","2.051,05","-","-1,72%"
"06.12.2005","2.086,92","2.086,92","2.086,92","2.086,92","-","2,20%"
"05.12.2005","2.041,91","2.041,91","2.041,91","2.041,91","-","0,88%"
"02.12.2005","2.024,12","2.024,12","2.024,12","2.024,12","-","1,99%"
"01.12.2005","1.984,54","1.984,54","1.984,54","1.984,54","-","2,06%"
"30.11.2005","1.944,53","1.944,53","1.944,53","1.944,53","-","0,02%"
"29.11.2005","1.944,22","1.944,22","1.944,22","1.944,22","-","-0,20%"
"28.11.2005","1.948,06","1.948,06","1.948,06","1.948,06","-","-0,70%"
"25.11.2005","1.961,86","1.961,86","1.961,86","1.961,86","-","0,56%"
"24.11.2005","1.950,87","1.950,87","1.950,87","1.950,87","-","-0,34%"
"23.11.2005","1.957,62","1.957,62","1.957,62","1.957,62","-","1,69%"
"22.11.2005","1.925,03","1.925,03","1.925,03","1.925,03","-","0,68%"
"21.11.2005","1.912,04","1.912,04","1.912,04","1.912,04","-","0,24%"
"18.11.2005","1.907,49","1.907,49","1.907,49","1.907,49","-","-1,16%"
"17.11.2005","1.929,85","1.929,85","1.929,85","1.929,85","-","2,66%"
"16.11.2005","1.879,89","1.879,89","1.879,89","1.879,89","-","0,40%"
"14.11.2005","1.872,45","1.872,45","1.872,45","1.872,45","-","-0,06%"
"11.11.2005","1.873,54","1.873,54","1.873,54","1.873,54","-","0,00%"
"10.11.2005","1.873,54","1.873,54","1.873,54","1.873,54","-","1,13%"
"09.11.2005","1.852,64","1.852,64","1.852,64","1.852,64","-","-0,03%"
"08.11.2005","1.853,11","1.853,11","1.853,11","1.853,11","-","1,08%"
"07.11.2005","1.833,34","1.833,34","1.833,34","1.833,34","-","2,12%"
"04.11.2005","1.795,21","1.795,21","1.795,21","1.795,21","-","0,14%"
"03.11.2005","1.792,65","1.792,65","1.792,65","1.792,65","-","-0,72%"
"01.11.2005","1.805,71","1.805,71","1.805,71","1.805,71","-","2,46%"
"31.10.2005","1.762,40","1.762,40","1.762,40","1.762,40","-","4,12%"
"28.10.2005","1.692,71","1.692,71","1.692,71","1.692,71","-","1,01%"
"27.10.2005","1.675,71","1.675,71","1.675,71","1.675,71","-","-1,95%"
"26.10.2005","1.708,97","1.708,97","1.708,97","1.708,97","-","1,67%"
"25.10.2005","1.680,94","1.680,94","1.680,94","1.680,94","-","-1,72%"
"24.10.2005","1.710,39","1.710,39","1.710,39","1.710,39","-","3,04%"
"21.10.2005","1.659,99","1.659,99","1.659,99","1.659,99","-","1,95%"
"20.10.2005","1.628,22","1.628,22","1.628,22","1.628,22","-","-2,79%"
"19.10.2005","1.674,92","1.674,92","1.674,92","1.674,92","-","-2,06%"
"18.10.2005","1.710,17","1.710,17","1.710,17","1.710,17","-","-2,13%"
"17.10.2005","1.747,39","1.747,39","1.747,39","1.747,39","-","3,61%"
"14.10.2005","1.686,53","1.686,53","1.686,53","1.686,53","-","-0,50%"
"13.10.2005","1.695,07","1.695,07","1.695,07","1.695,07","-","-4,36%"
"11.10.2005","1.772,32","1.772,32","1.772,32","1.772,32","-","2,30%"
"10.10.2005","1.732,42","1.732,42","1.732,42","1.732,42","-","-0,30%"
"07.10.2005","1.737,55","1.737,55","1.737,55","1.737,55","-","3,22%"
"06.10.2005","1.683,40","1.683,40","1.683,40","1.683,40","-","-3,24%"
"05.10.2005","1.739,82","1.739,82","1.739,82","1.739,82","-","-2,80%"
"04.10.2005","1.789,96","1.789,96","1.789,96","1.789,96","-","0,72%"
"03.10.2005","1.777,22","1.777,22","1.777,22","1.777,22","-","2,12%"
